scope,model,model_label,model_sort_key,layer,segment_label,phase_description,correct_label,statistic,n,mean,median,std,min,max,ci_low,ci_high
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,no_think_answer,no_thinking_model_answer_segment,wrong,boundary_jump_answer_minus_thinking,75,-9.670543467203776,-2.7744293212890625,22.728846558009426,-95.41873931884766,17.017536163330078,-14.96268619807561,-4.693916262467702
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,no_think_answer,no_thinking_model_answer_segment,wrong,early_late_diff,75,-5.0874823956751785,-4.194464862346647,6.623895648757275,-22.135061204433445,11.239012696526268,-6.644329032564807,-3.628005096488666
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,no_think_answer,no_thinking_model_answer_segment,wrong,fraction_below_low_threshold,75,0.02710634775558397,0.0,0.05468149240452184,0.0,0.3464052287581699,0.015793190160491678,0.04041095482482503
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,no_think_answer,no_thinking_model_answer_segment,wrong,max_lid,75,63.62569763183594,58.45718002319336,23.20654584651519,25.636878967285156,131.89547729492188,58.59562295150757,68.562780225118
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,no_think_answer,no_thinking_model_answer_segment,wrong,mean_lid,75,14.209364600501504,13.765700055706883,2.4922181430071735,8.560607205808552,23.841927324641834,13.695774329848748,14.753819979558045
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,no_think_answer,no_thinking_model_answer_segment,wrong,min_lid,75,3.278552088737488,3.239203453063965,1.0040019971195748,1.1543238162994385,6.521458148956299,3.056979468862216,3.5162523212035492
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,no_think_answer,no_thinking_model_answer_segment,wrong,slope_lid,75,-6.54464163737446,-5.664889274634317,8.05993061519879,-26.967909961266628,13.05024169791828,-8.348667281003118,-4.7459305565511585
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,no_think_answer,no_thinking_model_answer_segment,wrong,variance_lid,75,156.68715855634082,132.0246800202404,91.95350343840168,33.39700824270518,394.3915111059967,136.6383700413756,176.8448826874004
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,think_answer,thinking_model_answer_segment,correct,auc_lid,138,14.575938955575275,14.147131748299334,2.4060310179767295,9.682983217614424,22.07089618841807,14.197359474315165,14.964360394112218
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,think_answer,thinking_model_answer_segment,correct,boundary_jump_answer_minus_thinking,138,-18.230590771937717,-10.494953155517578,26.56957420106998,-108.15513610839844,17.017536163330078,-22.723391556221504,-13.821210329256198
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,think_answer,thinking_model_answer_segment,correct,early_late_diff,138,-6.607350910016009,-5.335288656480384,6.241919903469651,-26.930712289280365,5.102303981781004,-7.670172212096829,-5.639092645937518
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,think_answer,thinking_model_answer_segment,correct,fraction_below_low_threshold,138,0.020821446059401408,0.0,0.053266401039409175,0.0,0.4111111111111111,0.0126322500363441,0.030971396573066086
