model,model_label,experiment,layer,valid_pair,model_sort_key,hidden_dim,lid_value_normalization,example_id,prompt_variant,think_answer_lid,no_think_answer_lid,answer_lid_diff,think_correct,no_think_correct,think_answer_tokens,no_think_answer_tokens,raw_think_answer_lid,raw_no_think_answer_lid,raw_answer_lid_diff
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000760,canonical,0.00490361601114273,0.004553639888763428,0.000349976122379303,True,False,68.0,79.0,12.55325698852539,11.657318115234377,0.8959388732910156
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000760,canonical,0.004529255256056786,0.004352336749434471,0.00017691850662231444,True,False,68.0,79.0,11.594893455505373,11.141982078552246,0.452911376953125
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000760,canonical,0.004179079085588454,0.004458517953753472,-0.0002794388681650162,True,False,68.0,79.0,10.698442459106444,11.413805961608888,-0.7153635025024414
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000767,canonical,0.005084097012877464,0.004683007672429084,0.00040108934044837954,True,True,43.0,43.0,13.015288352966309,11.988499641418455,1.0267887115478516
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000767,canonical,0.004416387155652046,0.0043733861297369,4.300102591514586e-05,True,True,43.0,43.0,11.305951118469238,11.195868492126465,0.1100826263427734
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000767,canonical,0.004123564064502715,0.004409211874008179,-0.00028564780950546265,True,True,43.0,43.0,10.556324005126951,11.287582397460938,-0.7312583923339844
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000775,canonical,0.005121146887540817,0.005045252293348313,7.589459419250488e-05,True,False,51.0,50.0,13.110136032104492,12.91584587097168,0.1942901611328125
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000775,canonical,0.0049972254782915115,0.004677388817071915,0.00031983666121959686,True,False,51.0,50.0,12.79289722442627,11.974115371704102,0.818781852722168
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000775,canonical,0.004399246722459793,0.004517320170998573,-0.0001180734485387802,True,False,51.0,50.0,11.26207160949707,11.564339637756348,-0.3022680282592773
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000776,canonical,0.005328869074583053,0.00488540306687355,0.00044346600770950307,True,True,52.0,52.0,13.641904830932615,12.506631851196287,1.135272979736328
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000776,canonical,0.0048493161797523495,0.004515848681330681,0.000333467498421669,True,True,52.0,52.0,12.414249420166016,11.560572624206545,0.8536767959594727
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000776,canonical,0.004416016861796379,0.004798730835318565,-0.0003827139735221862,True,True,52.0,52.0,11.30500316619873,12.284750938415527,-0.9797477722167968
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000781,canonical,0.005632943287491798,0.0040073167532682415,0.0016256265342235565,False,True,52.0,43.0,14.420334815979004,10.2587308883667,4.161603927612305
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000781,canonical,0.004684362933039666,0.004177984595298767,0.0005063783377408981,False,True,52.0,43.0,11.991969108581545,10.695640563964844,1.2963285446166992
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000781,canonical,0.0044660005718469625,0.004527892544865608,-6.189197301864621e-05,False,True,52.0,43.0,11.432961463928224,11.591404914855955,-0.1584434509277343
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000782,canonical,0.004711362347006798,0.005684153363108634,-0.0009727910161018372,False,False,43.0,49.0,12.061087608337402,14.551432609558104,-2.490345001220703
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000782,canonical,0.005033813044428825,0.004967769980430603,6.604306399822233e-05,False,False,43.0,49.0,12.886561393737791,12.717491149902344,0.1690702438354492
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000782,canonical,0.004170536249876022,0.004624147340655327,-0.0004536110907793045,False,False,43.0,49.0,10.676572799682615,11.837817192077637,-1.1612443923950195
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000795,canonical,0.005121830478310585,0.0059189960360527035,-0.0007971655577421188,True,False,52.0,60.0,13.111886024475098,15.152629852294922,-2.040743827819824
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000795,canonical,0.004605496674776078,0.005253332480788232,-0.0006478358060121536,True,False,52.0,60.0,11.790071487426758,13.448531150817873,-1.6584596633911133
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000795,canonical,0.004295453056693077,0.004653942957520484,-0.0003584899008274078,True,False,52.0,60.0,10.996359825134276,11.91409397125244,-0.917734146118164
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000814,canonical,0.0065715968608856205,0.005738649517297746,0.0008329473435878754,False,False,97.0,61.0,16.823287963867188,14.690942764282228,2.132345199584961
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000814,canonical,0.0046840723603963855,0.004860679805278778,-0.00017660744488239287,False,False,97.0,61.0,11.991225242614746,12.443340301513672,-0.4521150588989258
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000814,canonical,0.00434611327946186,0.004834430292248726,-0.0004883170127868653,False,False,97.0,61.0,11.126049995422363,12.376141548156738,-1.250091552734375
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000828,canonical,0.005556428059935571,0.004785997048020362,0.0007704310119152069,True,False,49.0,46.0,14.22445583343506,12.252152442932127,1.9723033905029297
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000828,canonical,0.005046817287802696,0.004860152304172516,0.00018666498363018036,True,False,49.0,46.0,12.919852256774902,12.44198989868164,0.4778623580932617
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000828,canonical,0.004491497203707695,0.0042528796941041945,0.00023861750960350037,True,False,49.0,46.0,11.4982328414917,10.887372016906738,0.6108608245849609
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000829,canonical,0.005894764512777328,0.005067711696028709,0.000827052816748619,True,False,67.0,67.0,15.09059715270996,12.973341941833496,2.117255210876465
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000829,canonical,0.0046714100986719135,0.004275429621338844,0.00039598047733306884,True,False,67.0,67.0,11.958809852600098,10.94509983062744,1.0137100219726562
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000829,canonical,0.004303131625056267,0.004359714314341545,-5.658268928527832e-05,True,False,67.0,67.0,11.016016960144045,11.160868644714355,-0.1448516845703125
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000830,canonical,0.005192304775118828,0.006022979319095611,-0.0008306745439767838,False,False,61.0,54.0,13.2923002243042,15.418827056884766,-2.1265268325805664
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000830,canonical,0.004627381637692452,0.004748993739485741,-0.00012161210179328918,False,False,61.0,54.0,11.846096992492676,12.157423973083496,-0.3113269805908203
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000830,canonical,0.004295932129025459,0.004442984238266946,-0.0001470521092414856,False,False,61.0,54.0,10.997586250305176,11.37403964996338,-0.3764533996582031
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000848,canonical,0.0044140774756669995,0.004267444461584091,0.00014663301408290863,True,True,51.0,49.0,11.30003833770752,10.924657821655272,0.3753805160522461
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000848,canonical,0.004132643714547158,0.004080544039607049,5.209967494010925e-05,True,True,51.0,49.0,10.579567909240724,10.446192741394045,0.1333751678466797
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000848,canonical,0.003990508615970612,0.004148786887526513,-0.00015827827155590055,True,True,51.0,49.0,10.215702056884766,10.620894432067873,-0.4051923751831054
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000852,canonical,0.005168107897043228,0.005183785036206245,-1.5677139163017263e-05,False,False,51.0,55.0,13.230356216430664,13.270489692687988,-0.0401334762573242
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000852,canonical,0.00458134114742279,0.004877310991287231,-0.00029596984386444093,False,False,51.0,55.0,11.728233337402344,12.485916137695312,-0.7576828002929688
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000852,canonical,0.004518724977970123,0.004951183497905731,-0.0004324585199356079,False,False,51.0,55.0,11.567935943603516,12.675029754638672,-1.1070938110351562
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000871,canonical,0.004808502644300461,0.004083579778671265,0.0007249228656291963,True,False,61.0,60.0,12.30976676940918,10.453964233398438,1.8558025360107424
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000871,canonical,0.004807119444012642,0.0041557494550943375,0.0006513699889183044,True,False,61.0,60.0,12.306225776672363,10.638718605041504,1.6675071716308594
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000871,canonical,0.004286085069179535,0.0042230688035488125,6.301626563072203e-05,True,False,61.0,60.0,10.97237777709961,10.81105613708496,0.1613216400146484
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000875,canonical,0.005270129442214966,0.005749483034014702,-0.000479353591799736,True,False,52.0,58.0,13.491531372070312,14.718676567077637,-1.2271451950073242
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000875,canonical,0.005013309046626091,0.005281833931803703,-0.0002685248851776123,True,False,52.0,58.0,12.834071159362791,13.52149486541748,-0.6874237060546875
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000875,canonical,0.004700164124369621,0.004828974604606628,-0.00012881048023700715,True,False,52.0,58.0,12.03242015838623,12.362174987792969,-0.3297548294067383
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000891,canonical,0.005850188061594963,0.004570558294653892,0.0012796297669410706,False,True,74.0,67.0,14.976481437683104,11.700629234313965,3.2758522033691406
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000891,canonical,0.0046151306480169295,0.003989031165838241,0.000626099482178688,False,True,74.0,67.0,11.81473445892334,10.211919784545898,1.6028146743774414
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000891,canonical,0.015698233246803285,0.004166343808174133,0.01153188943862915,False,True,74.0,67.0,40.187477111816406,10.66584014892578,29.521636962890625
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000896,canonical,0.004392749443650245,0.0039146263152360925,0.00047812312841415404,True,True,42.0,38.0,11.245438575744627,10.021443367004396,1.2239952087402344
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000896,canonical,0.005039497092366218,0.004232298582792282,0.0008071985095739365,True,True,42.0,38.0,12.90111255645752,10.834684371948242,2.0664281845092773
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000896,canonical,0.004697525128722191,0.00442460998892784,0.0002729151397943497,True,True,42.0,38.0,12.025664329528809,11.327001571655272,0.6986627578735352
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000900,canonical,0.00397174432873726,0.005536464974284172,-0.0015647206455469131,True,True,42.0,47.0,10.167665481567385,14.17335033416748,-4.005684852600098
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000900,canonical,0.004644862189888955,0.004466461762785911,0.00017840042710304258,True,True,42.0,47.0,11.890847206115724,11.434142112731934,0.456705093383789
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000900,canonical,0.0043774180114269255,0.004364375025033951,1.3042986392974843e-05,True,True,42.0,47.0,11.20619010925293,11.172800064086914,0.0333900451660156
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000901,canonical,0.004635588452219962,0.0048199698328971865,-0.0001843813806772232,False,False,37.0,53.0,11.867106437683104,12.339122772216797,-0.4720163345336914
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000901,canonical,0.004617651179432869,0.004552364721894265,6.528645753860473e-05,False,False,37.0,53.0,11.821187019348145,11.654053688049316,0.1671333312988281
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000901,canonical,0.0049562033265829085,0.005105048790574073,-0.00014884546399116517,False,False,37.0,53.0,12.687880516052246,13.068924903869627,-0.3810443878173828
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000911,canonical,0.005013126134872437,0.005303924903273583,-0.0002907987684011459,True,True,51.0,55.0,12.833602905273438,13.578047752380373,-0.7444448471069336
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000911,canonical,0.0053016796708107,0.005097225308418273,0.00020445436239242555,True,True,51.0,55.0,13.57229995727539,13.04889678955078,0.5234031677246094
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000911,canonical,0.004647139087319374,0.004811329394578933,-0.0001641903072595596,True,True,51.0,55.0,11.896676063537598,12.31700325012207,-0.4203271865844726
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000913,canonical,0.005781131237745285,0.005566674470901489,0.0002144567668437958,True,False,60.0,49.0,14.79969596862793,14.250686645507812,0.5490093231201172
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000913,canonical,0.004759404435753822,0.004812946543097496,-5.354210734367371e-05,True,False,60.0,49.0,12.184075355529783,12.32114315032959,-0.1370677947998047
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000913,canonical,0.00427701286971569,0.004894442856311798,-0.0006174299865961075,True,False,60.0,49.0,10.949152946472168,12.529773712158203,-1.5806207656860352
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000914,canonical,0.004940872639417648,0.004948310554027558,-7.437914609909023e-06,True,True,41.0,41.0,12.64863395690918,12.667675018310549,-0.0190410614013671
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000914,canonical,0.004865463078022003,0.004582015797495842,0.0002834472805261612,True,True,41.0,41.0,12.455585479736328,11.729960441589355,0.7256250381469727
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000914,canonical,0.004374887049198151,0.004474256560206414,-9.936951100826262e-05,True,True,41.0,41.0,11.199710845947266,11.454096794128418,-0.2543859481811523
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000915,canonical,0.0054642785340547565,0.00442909263074398,0.0010351859033107757,True,False,55.0,47.0,13.988553047180176,11.33847713470459,2.650075912475586
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000915,canonical,0.004543968290090561,0.004078102484345436,0.0004658658057451248,True,False,55.0,47.0,11.632558822631836,10.439942359924316,1.1926164627075195
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000915,canonical,0.004555736854672432,0.0044581878930330275,9.754896163940429e-05,True,False,55.0,47.0,11.662686347961426,11.41296100616455,0.249725341796875
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000917,canonical,0.00543343760073185,0.0059900913387537,-0.0005566537380218506,True,True,38.0,36.0,13.909600257873535,15.334633827209473,-1.4250335693359375
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000917,canonical,0.0054256971925497055,0.005311827734112739,0.00011386945843696594,True,True,38.0,36.0,13.889784812927246,13.598278999328612,0.2915058135986328
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000917,canonical,0.004443202167749405,0.0044977087527513495,-5.4506585001945475e-05,True,True,38.0,36.0,11.374597549438477,11.514134407043455,-0.1395368576049804
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000921,canonical,0.004384686797857284,0.00443999394774437,-5.530714988708496e-05,True,False,46.0,42.0,11.224798202514648,11.366384506225586,-0.1415863037109375
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000921,canonical,0.0044603835791349414,0.0043548233807086945,0.00010556019842624664,True,False,46.0,42.0,11.41858196258545,11.148347854614258,0.2702341079711914
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000921,canonical,0.004778553172945977,0.005062262713909149,-0.0002837095409631729,True,False,46.0,42.0,12.2330961227417,12.959392547607422,-0.7262964248657227
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000923,canonical,0.006074314564466476,0.006807656586170196,-0.00073334202170372,True,True,49.0,64.0,15.55024528503418,17.427600860595703,-1.8773555755615232
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000923,canonical,0.005614554509520532,0.005473171174526214,0.0001413833349943161,True,True,49.0,64.0,14.37325954437256,14.01131820678711,0.3619413375854492
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000923,canonical,0.004988433420658111,0.0050573483109474186,-6.891489028930664e-05,True,True,49.0,64.0,12.770389556884766,12.94681167602539,-0.176422119140625
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000924,canonical,0.004125149920582772,0.005122228339314461,-0.0009970784187316895,True,False,42.0,53.0,10.560383796691896,13.11290454864502,-2.552520751953125
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000924,canonical,0.004615106433629989,0.00425749458372593,0.0003576118499040603,True,False,42.0,53.0,11.814672470092772,10.89918613433838,0.9154863357543944
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000924,canonical,0.0047059509903192515,0.004665901884436608,4.004910588264465e-05,True,False,42.0,53.0,12.047234535217283,11.944708824157717,0.1025257110595703
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000930,canonical,0.005129462480545044,0.006324239075183868,-0.0011947765946388243,True,False,41.0,52.0,13.131423950195312,16.190052032470703,-3.05862808227539
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000930,canonical,0.00474969744682312,0.004540028795599937,0.00020966865122318268,True,False,41.0,52.0,12.159225463867188,11.62247371673584,0.5367517471313477
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000930,canonical,0.0046263437718153,0.004647969454526901,-2.162568271160125e-05,True,False,41.0,52.0,11.843440055847168,11.898801803588867,-0.0553617477416992
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000948,canonical,0.005494191870093345,0.006816926598548889,-0.0013227347284555436,True,False,52.0,50.0,14.065131187438965,17.451332092285156,-3.3862009048461914
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000948,canonical,0.005027944222092628,0.00508214235305786,-5.419813096523285e-05,True,False,52.0,50.0,12.871537208557127,13.010284423828123,-0.1387472152709961
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000948,canonical,0.004293279349803925,0.004328063875436783,-3.478452563285824e-05,True,False,52.0,50.0,10.990795135498049,11.079843521118164,-0.0890483856201171
Qwen_Qwen3-4B,4B,exp_c,6,True,4.0,2560,hidden_dim,gsm8k_test_000956,canonical,0.005509666353464127,0.0058141198009252545,-0.00030445344746112826,True,True,52.0,52.0,14.104745864868164,14.884146690368652,-0.7794008255004883
Qwen_Qwen3-4B,4B,exp_c,13,True,4.0,2560,hidden_dim,gsm8k_test_000956,canonical,0.004802290722727775,0.005427774414420128,-0.0006254836916923524,True,True,52.0,52.0,12.293864250183104,13.895102500915527,-1.601238250732422
Qwen_Qwen3-4B,4B,exp_c,20,True,4.0,2560,hidden_dim,gsm8k_test_000956,canonical,0.004703449457883834,0.004879914969205856,-0.00017646551132202148,True,True,52.0,52.0,12.040830612182615,12.492582321166992,-0.451751708984375
