model,model_label,model_sort_key,example_id,layer,delta_name,delta,think_correct,no_think_correct
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000361,6,thinking_minus_think_answer,-0.0030505559407174587,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000361,6,thinking_minus_no_think_answer,-0.0006278669461607942,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000361,13,think_answer_minus_no_think_answer,9.830528870224866e-05,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000361,13,thinking_minus_think_answer,-0.0005734581500291816,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000361,13,thinking_minus_no_think_answer,-0.0004751528613269329,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000361,20,think_answer_minus_no_think_answer,-0.000256340019404889,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000361,20,thinking_minus_think_answer,-0.0008897292427718631,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000361,20,thinking_minus_no_think_answer,-0.001146069262176752,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000389,6,think_answer_minus_no_think_answer,0.0001805005595088005,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000389,6,thinking_minus_think_answer,-0.0012698243372142324,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000389,6,thinking_minus_no_think_answer,-0.0010893237777054319,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000389,13,think_answer_minus_no_think_answer,-0.00015157600864768115,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000389,13,thinking_minus_think_answer,-0.0007693558000028125,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000389,13,thinking_minus_no_think_answer,-0.0009209318086504936,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000389,20,think_answer_minus_no_think_answer,-0.0007273047231137753,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000389,20,thinking_minus_think_answer,-0.0011056028306484222,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000389,20,thinking_minus_no_think_answer,-0.0018329075537621975,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000415,6,think_answer_minus_no_think_answer,-1.7520971596240997e-05,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000415,6,thinking_minus_think_answer,-0.0015408159233629704,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000415,6,thinking_minus_no_think_answer,-0.0015583368949592113,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000415,13,think_answer_minus_no_think_answer,0.00021495064720511436,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000415,13,thinking_minus_think_answer,-0.0009643263183534145,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000415,13,thinking_minus_no_think_answer,-0.0007493756711483002,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000415,20,think_answer_minus_no_think_answer,-0.0012027416378259659,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000415,20,thinking_minus_think_answer,-0.001332741230726242,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000415,20,thinking_minus_no_think_answer,-0.002535482868552208,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000426,6,think_answer_minus_no_think_answer,-0.0011769426055252552,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000426,6,thinking_minus_think_answer,-0.0003388449549674988,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000426,6,thinking_minus_no_think_answer,-0.001515787560492754,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000426,13,think_answer_minus_no_think_answer,-0.00023892195895314217,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000426,13,thinking_minus_think_answer,-0.0005965991877019405,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000426,13,thinking_minus_no_think_answer,-0.0008355211466550827,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000426,20,think_answer_minus_no_think_answer,-0.0012705079279839993,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000426,20,thinking_minus_think_answer,-6.892438977956685e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000426,20,thinking_minus_no_think_answer,-0.001339432317763566,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000432,6,think_answer_minus_no_think_answer,-0.0012444835156202308,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000432,6,thinking_minus_think_answer,-0.0006816769018769273,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000432,6,thinking_minus_no_think_answer,-0.001926160417497158,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000432,13,think_answer_minus_no_think_answer,-0.00047593796625733376,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000432,13,thinking_minus_think_answer,-0.000603891909122467,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000432,13,thinking_minus_no_think_answer,-0.0010798298753798008,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000432,20,think_answer_minus_no_think_answer,-0.000576467253267765,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000432,20,thinking_minus_think_answer,-0.0009631565771996975,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000432,20,thinking_minus_no_think_answer,-0.0015396238304674625,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000433,6,think_answer_minus_no_think_answer,0.0006696344353258618,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000433,6,thinking_minus_think_answer,-0.0012084608897566804,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000433,6,thinking_minus_no_think_answer,-0.0005388264544308186,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000433,13,think_answer_minus_no_think_answer,0.0003408738411962986,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000433,13,thinking_minus_think_answer,-0.00025705108419060707,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000433,13,thinking_minus_no_think_answer,8.382275700569153e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000433,20,think_answer_minus_no_think_answer,-0.0007869740948081017,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000433,20,thinking_minus_think_answer,1.834239810705185e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000433,20,thinking_minus_no_think_answer,-0.0007686316967010498,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000448,6,think_answer_minus_no_think_answer,0.0007348791696131229,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000448,6,thinking_minus_think_answer,-0.0032574874348938456,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000448,6,thinking_minus_no_think_answer,-0.0025226082652807227,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000448,13,think_answer_minus_no_think_answer,5.915900692343712e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000448,13,thinking_minus_think_answer,-0.0006278962828218946,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000448,13,thinking_minus_no_think_answer,-0.0005687372758984574,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000448,20,think_answer_minus_no_think_answer,-0.0005402462556958199,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000448,20,thinking_minus_think_answer,-0.0005378727801144123,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000448,20,thinking_minus_no_think_answer,-0.0010781190358102322,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000449,6,think_answer_minus_no_think_answer,-0.0009405054152011863,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000449,6,thinking_minus_think_answer,0.000265769660472869,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000449,6,thinking_minus_no_think_answer,-0.0006747357547283173,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000449,13,think_answer_minus_no_think_answer,0.00011545699089765549,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000449,13,thinking_minus_think_answer,-0.00013155722990632057,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000449,13,thinking_minus_no_think_answer,-1.6100239008665085e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000449,20,think_answer_minus_no_think_answer,-0.0008819210343062869,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000449,20,thinking_minus_think_answer,-0.0004626926966011524,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000449,20,thinking_minus_no_think_answer,-0.0013446137309074393,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000460,6,think_answer_minus_no_think_answer,0.00013672653585672379,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000460,6,thinking_minus_think_answer,0.0002264450304210186,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000460,6,thinking_minus_no_think_answer,0.0003631715662777424,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000460,13,think_answer_minus_no_think_answer,0.00016606412827968597,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000460,13,thinking_minus_think_answer,6.441213190555573e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000460,13,thinking_minus_no_think_answer,0.0002304762601852417,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000460,20,think_answer_minus_no_think_answer,0.0003745434805750838,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000460,20,thinking_minus_think_answer,-0.00041142478585243225,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000460,20,thinking_minus_no_think_answer,-3.688130527734843e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000503,6,think_answer_minus_no_think_answer,-6.828922778367996e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000503,6,thinking_minus_think_answer,-0.001326426398009061,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000503,6,thinking_minus_no_think_answer,-0.001394715625792741,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000503,13,think_answer_minus_no_think_answer,-0.0002636695280671111,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000503,13,thinking_minus_think_answer,-0.0007814783602952957,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000503,13,thinking_minus_no_think_answer,-0.0010451478883624068,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000503,20,think_answer_minus_no_think_answer,-0.000672185793519021,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000503,20,thinking_minus_think_answer,-0.0006917044520378104,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000503,20,thinking_minus_no_think_answer,-0.0013638902455568314,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000509,6,think_answer_minus_no_think_answer,-0.0009853905066847801,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000509,6,thinking_minus_think_answer,-0.0012490726076066494,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000509,6,thinking_minus_no_think_answer,-0.0022344631142914295,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000509,13,think_answer_minus_no_think_answer,-0.00021284213289618492,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000509,13,thinking_minus_think_answer,-0.0012149750255048275,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000509,13,thinking_minus_no_think_answer,-0.0014278171584010124,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000509,20,think_answer_minus_no_think_answer,-0.00022147083654999733,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000509,20,thinking_minus_think_answer,-0.0020196731202304363,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000509,20,thinking_minus_no_think_answer,-0.0022411439567804337,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000534,6,think_answer_minus_no_think_answer,-0.0007398189045488834,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000534,6,thinking_minus_think_answer,-0.002837434411048889,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000534,6,thinking_minus_no_think_answer,-0.0035772533155977726,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000534,13,think_answer_minus_no_think_answer,-5.613127723336133e-05,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000534,13,thinking_minus_think_answer,-0.0011936831288039684,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000534,13,thinking_minus_no_think_answer,-0.0012498144060373298,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000534,20,think_answer_minus_no_think_answer,0.0003068358637392521,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000534,20,thinking_minus_think_answer,-0.002362921368330717,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000534,20,thinking_minus_no_think_answer,-0.002056085504591465,False,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000543,6,think_answer_minus_no_think_answer,-0.00033340509980916977,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000543,6,thinking_minus_think_answer,-0.003332539927214384,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000543,6,thinking_minus_no_think_answer,-0.003665945027023554,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000543,13,think_answer_minus_no_think_answer,-0.0003762622363865384,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000543,13,thinking_minus_think_answer,-0.0005421093665063373,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000543,13,thinking_minus_no_think_answer,-0.0009183716028928757,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000543,20,think_answer_minus_no_think_answer,-0.0001232917420566082,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000543,20,thinking_minus_think_answer,-0.0010399920865893364,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000543,20,thinking_minus_no_think_answer,-0.0011632838286459446,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000561,6,think_answer_minus_no_think_answer,0.00045052869245409966,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000561,6,thinking_minus_think_answer,-0.0008471193723380566,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000561,6,thinking_minus_no_think_answer,-0.0003965906798839569,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000561,13,think_answer_minus_no_think_answer,0.0002750828862190238,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000561,13,thinking_minus_think_answer,-0.0006099273450672626,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000561,13,thinking_minus_no_think_answer,-0.00033484445884823886,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000561,20,think_answer_minus_no_think_answer,0.00010276259854435834,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000561,20,thinking_minus_think_answer,-0.0006216671317815781,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000561,20,thinking_minus_no_think_answer,-0.0005189045332372197,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000568,6,think_answer_minus_no_think_answer,0.000731141772121191,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000568,6,thinking_minus_think_answer,-0.0021951128728687763,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000568,6,thinking_minus_no_think_answer,-0.0014639711007475853,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000568,13,think_answer_minus_no_think_answer,0.00020982837304472923,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000568,13,thinking_minus_think_answer,-0.0009620459750294685,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000568,13,thinking_minus_no_think_answer,-0.0007522176019847393,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000568,20,think_answer_minus_no_think_answer,-0.00022710394114255818,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000568,20,thinking_minus_think_answer,-0.0012028710916638383,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000568,20,thinking_minus_no_think_answer,-0.0014299750328063965,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000582,6,think_answer_minus_no_think_answer,-0.0004870528355240822,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000582,6,thinking_minus_think_answer,-0.0015601962804794312,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000582,6,thinking_minus_no_think_answer,-0.0020472491160035133,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000582,13,think_answer_minus_no_think_answer,-0.0002991314977407447,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000582,13,thinking_minus_think_answer,-0.0005285772494971761,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000582,13,thinking_minus_no_think_answer,-0.0008277087472379208,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000582,20,think_answer_minus_no_think_answer,-0.00032350281253457156,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000582,20,thinking_minus_think_answer,-0.0004530227743089199,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000582,20,thinking_minus_no_think_answer,-0.0007765255868434915,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000585,6,think_answer_minus_no_think_answer,0.0025261370465159425,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000585,6,thinking_minus_think_answer,-0.0029906639829278,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000585,6,thinking_minus_no_think_answer,-0.0004645269364118576,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000585,13,think_answer_minus_no_think_answer,0.000949593260884285,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000585,13,thinking_minus_think_answer,-0.0013102144002914429,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000585,13,thinking_minus_no_think_answer,-0.0003606211394071579,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000585,20,think_answer_minus_no_think_answer,0.0010522040538489819,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000585,20,thinking_minus_think_answer,-0.001116677187383175,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000585,20,thinking_minus_no_think_answer,-6.447313353419304e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000586,6,think_answer_minus_no_think_answer,2.6038847863673296e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000586,6,thinking_minus_think_answer,-0.002170260064303875,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000586,6,thinking_minus_no_think_answer,-0.0021442212164402017,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000586,13,think_answer_minus_no_think_answer,0.000680623110383749,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000586,13,thinking_minus_think_answer,-0.0008615273982286453,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000586,13,thinking_minus_no_think_answer,-0.00018090428784489632,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000586,20,think_answer_minus_no_think_answer,-0.00015678070485591888,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000586,20,thinking_minus_think_answer,-0.0007650894112884998,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000586,20,thinking_minus_no_think_answer,-0.0009218701161444187,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000605,6,think_answer_minus_no_think_answer,0.001998386811465025,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000605,6,thinking_minus_think_answer,-0.0024120095185935506,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000605,6,thinking_minus_no_think_answer,-0.00041362270712852565,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000605,13,think_answer_minus_no_think_answer,0.0007186345756053916,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000605,13,thinking_minus_think_answer,-0.001028479542583228,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000605,13,thinking_minus_no_think_answer,-0.00030984496697783644,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000605,20,think_answer_minus_no_think_answer,0.00022167526185512543,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000605,20,thinking_minus_think_answer,-0.0010469220578670502,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000605,20,thinking_minus_no_think_answer,-0.0008252467960119247,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000640,6,think_answer_minus_no_think_answer,-9.356765076518059e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000640,6,thinking_minus_think_answer,-0.001621311530470848,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000640,6,thinking_minus_no_think_answer,-0.0017148791812360287,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000640,13,think_answer_minus_no_think_answer,-0.00036246003583073703,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000640,13,thinking_minus_think_answer,0.0001587611623108387,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000640,13,thinking_minus_no_think_answer,-0.00020369887351989833,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000640,20,think_answer_minus_no_think_answer,-0.0001350766979157916,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000640,20,thinking_minus_think_answer,3.8765836507081985e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000640,20,thinking_minus_no_think_answer,-9.631086140870961e-05,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000668,6,think_answer_minus_no_think_answer,0.0001482563093304634,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000668,6,thinking_minus_think_answer,-0.00227681128308177,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000668,6,thinking_minus_no_think_answer,-0.0021285549737513065,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000668,13,think_answer_minus_no_think_answer,0.0012070140801370153,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000668,13,thinking_minus_think_answer,-0.0012179636396467703,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000668,13,thinking_minus_no_think_answer,-1.0949559509755048e-05,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000668,20,think_answer_minus_no_think_answer,0.0007978486828505993,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000668,20,thinking_minus_think_answer,-0.001521047204732895,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000668,20,thinking_minus_no_think_answer,-0.0007231985218822956,True,True
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000684,6,think_answer_minus_no_think_answer,0.0010957224294543266,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000684,6,thinking_minus_think_answer,-0.0032557304948568344,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000684,6,thinking_minus_no_think_answer,-0.0021600080654025078,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000684,13,think_answer_minus_no_think_answer,0.0001866007223725319,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000684,13,thinking_minus_think_answer,-0.001049914862960577,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000684,13,thinking_minus_no_think_answer,-0.0008633141405880451,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000684,20,think_answer_minus_no_think_answer,-0.00039657019078731624,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000684,20,thinking_minus_think_answer,-0.0014809288550168276,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000684,20,thinking_minus_no_think_answer,-0.0018774990458041438,True,False
Qwen_Qwen3-1.7B,1.7B,1.7,gsm8k_test_000697,6,think_answer_minus_no_think_answer,-0.000595977995544672,True,False
