model,model_label,model_sort_key,hidden_dim,lid_value_normalization,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff,boundary_jump_answer_minus_thinking,sample_scope
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000585,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,81,81,0.0014408948831260205,0.005301275224436397,0.001201201812364161,0.04079918563365936,3.418647905065175e-05,0.005039244043291546,0.07407407407407407,-0.002679953702229935,-0.002465719373763672,0.003613644279539585,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000585,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,81,81,0.0023021013475954537,0.005149927310772056,0.0017398601630702615,0.012156888842582703,4.898272424757769e-06,0.0050981288528419095,0.07407407407407407,-0.0016711734343814741,-0.0012664548287700337,0.00027697114273905754,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000585,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,81,81,0.002237515151500702,0.004918739857887964,0.002096992451697588,0.024196406826376915,7.256187497783848e-06,0.004799317236756906,0.024691358024691357,0.00046456349355715,0.00020023847797087223,-0.0010081096552312374,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000640,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,75,75,0.0014408948831260205,0.006081372299231589,0.0016856217989698052,0.062149327248334885,6.228640285895142e-05,0.00565369491232559,0.0,0.000296707328310919,-0.0007526621001919635,0.0029923543334007263,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000640,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,75,75,0.0023021013475954537,0.004749828251078725,0.002174795139580965,0.014499594457447529,3.547513043770624e-06,0.004680327234185628,0.02666666666666667,0.00022682854415554638,-6.906745808297164e-05,-0.0019031856209039688,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000640,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,75,75,0.002237515151500702,0.004724875471244255,0.0019629057496786118,0.01578471250832081,4.895886535004986e-06,0.004645370170348198,0.02666666666666667,0.0007859250334532623,0.0003660291335300398,-0.004631519317626953,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000697,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,45,45,0.0014408948831260205,0.006609998389871584,0.0011666431091725826,0.03316940739750862,2.9965824094297477e-05,0.0062328692345710625,0.06666666666666667,0.0009794058062244145,0.0012805569179666536,0.0013025100342929363,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000697,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,45,45,0.0023021013475954537,0.005472264133600725,0.0022748997434973717,0.01765270344913006,9.074695643724392e-06,0.00534667543516579,0.022222222222222223,-0.000738679865996042,-0.00043440720764920115,-0.002422057092189789,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000697,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,45,45,0.002237515151500702,0.005565929775022798,0.002130623208358884,0.015285875648260117,8.758299188102385e-06,0.005475214460272003,0.022222222222222223,0.00017245754302627956,0.00013299525016918778,-0.0014659455046057701,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000713,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,51,51,0.0014408948831260205,0.007907607725036203,0.002951785922050476,0.034701619297266006,3.28843295375454e-05,0.007562603284604848,0.0,-0.0017775882012316124,-0.0003725371072785212,0.0014082491397857666,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000713,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,51,51,0.0023021013475954537,0.005621723378734554,0.002819146029651165,0.014181157574057579,5.491763015534494e-06,0.005571794849820435,0.0,-0.00010029966331916855,-0.0003323618036050061,-0.0006645172834396362,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000713,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,51,51,0.002237515151500702,0.005887921858469353,0.003055447479709983,0.013497179374098778,6.6592979980680266e-06,0.005829707942903041,0.0,-9.395777483837442e-05,-0.00012006014227294078,-0.0035125380381941795,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000814,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,63,63,0.0014408948831260205,0.006906404422359571,0.00207046652212739,0.03395723178982735,2.874590194459711e-05,0.0066266945570767405,0.0,0.0035971610313503197,0.003131201010546647,0.0020716129802167416,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000814,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,63,63,0.0023021013475954537,0.006023921323792329,0.002638305304571986,0.013469686731696129,7.5956282922922445e-06,0.005968602115078079,0.0,0.0019559630427032817,0.0018586519145173952,-0.0019851503893733025,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000814,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,63,63,0.002237515151500702,0.005865449377793878,0.0028131401631981134,0.017207663506269455,5.426647060325935e-06,0.005776188460238758,0.0,0.0015086428673904675,0.0008566065516788512,-0.0002816310152411461,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000852,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,62,62,0.0014408948831260205,0.006951349141496805,0.00160002161283046,0.03930224850773811,5.1873170136606175e-05,0.006635426719230219,0.0,-0.0006497264049300677,0.0009183018628391437,0.0039818924851715565,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000852,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,62,62,0.0023021013475954537,0.0054147392361154475,0.0019575851038098335,0.015042350627481937,5.789167088310653e-06,0.005348383502454542,0.016129032258064516,-0.00025720157647669275,-0.00015702277596574277,0.0005877637304365635,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000852,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,62,62,0.002237515151500702,0.0055746089652060505,0.002774955937638879,0.01454312726855278,5.520577042884118e-06,0.005505155325393942,0.0,0.0013365464881577474,0.001087943252059631,-0.00045155826956033707,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000901,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,52,52,0.0014408948831260205,0.007805440780849984,0.002215980552136898,0.030582426115870476,3.8668593070582346e-05,0.007579518262954321,0.0,0.0035965293291037054,0.0026017171151649487,0.004054294899106026,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000901,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,52,52,0.0023021013475954537,0.005856679434565684,0.0023600542917847633,0.021940385922789574,1.0657382010877023e-05,0.005777033411112486,0.0,0.0013396336390543635,0.000956079367404947,0.0006833449006080627,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000901,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,52,52,0.002237515151500702,0.006051721199093243,0.002159898402169347,0.015543738380074501,6.046872356466047e-06,0.005970582918391801,0.019230769230769232,0.0018462650371439706,0.0012805570060243979,0.0006989007815718651,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000923,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,45,45,0.0014408948831260205,0.0074527071892387334,0.0027050792705267668,0.03145260736346245,3.0870119383481055e-05,0.00711534241087396,0.0,0.0037981522822941602,0.002841990518694123,0.0013251029886305332,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000923,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,45,45,0.0023021013475954537,0.005824307771399617,0.002972097834572196,0.013469574972987175,7.181040894227481e-06,0.005771753203589468,0.0,0.003973265753492069,0.0022539973142556846,-0.0016759107820689678,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000923,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,45,45,0.002237515151500702,0.0062386506754491065,0.0026482106186449528,0.016908926889300346,8.546832958623338e-06,0.006137618281751533,0.0,0.004686669481621274,0.0036971908994019023,-0.00086589390411973,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000924,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,51,51,0.0014408948831260205,0.006577781698319549,0.002636657329276204,0.02175329439342022,1.889836553548823e-05,0.006353952367790043,0.0,0.0006610843009521963,0.00010817093201554665,0.008309343829751015,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000924,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,51,51,0.0023021013475954537,0.005810674462540477,0.002701281337067485,0.01206627581268549,4.213226559868158e-06,0.005746086547151208,0.0,0.0013358181024315846,0.00044683929389485906,0.0005194130353629589,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000924,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,51,51,0.002237515151500702,0.006770712907846067,0.002867640694603324,0.01927434653043747,1.0517042525201477e-05,0.006649752692319454,0.0,0.002471154604140855,0.0015263618865551864,0.0027648843824863434,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000965,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,87,87,0.0014408948831260205,0.005980329373958467,0.0011667384533211589,0.04190051555633545,4.3981671371869073e-05,0.005777320098998243,0.034482758620689655,0.00637218832906166,0.005487799168225717,0.000743368174880743,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000965,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,87,87,0.0023021013475954537,0.004898488700882286,0.0016358779976144433,0.013608664274215698,4.6907110553774716e-06,0.004831217935980232,0.09195402298850575,0.0024651759758454427,0.0018721253092570068,-0.0020961668342351913,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000965,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,87,87,0.002237515151500702,0.0057687918553878175,0.0015601135091856122,0.02844220958650112,1.2385529380795147e-05,0.005624677858661947,0.05747126436781609,0.003910951628743854,0.003010271148840813,-0.001837426796555519,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000977,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,50,50,0.0014408948831260205,0.006699219420552254,0.002083510858938098,0.0277877040207386,2.093782671347356e-05,0.006446859742305717,0.0,0.0005144545830348011,0.0006538154557347298,0.004977880045771599,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000977,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,50,50,0.0023021013475954537,0.005564981545321643,0.0026167265605181456,0.014685370959341526,4.7934682654437965e-06,0.00547957633698017,0.0,0.0001862469069002293,-0.00039980046522731984,0.0006110779941082001,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000977,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,50,50,0.002237515151500702,0.005663868435658514,0.0020691240206360817,0.014159384183585644,5.348807988068661e-06,0.005572451620685811,0.02,-0.00045966094414539026,-0.0009634371918554492,0.00030171265825629234,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000988,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,43,43,0.0014408948831260205,0.0074443057921260245,0.0017401109216734767,0.03840148448944092,4.778389380015774e-05,0.0069828384494896815,0.0,-0.004221683886910278,-0.0022721562894399876,0.0019393796101212502,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000988,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,43,43,0.0023021013475954537,0.0059710422065109015,0.0022762706503272057,0.018023820593953133,1.4344693467396064e-05,0.00594007635733024,0.023255813953488372,-0.005078639653481814,-0.0038578875828534365,-0.003316963091492653,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_000988,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,43,43,0.002237515151500702,0.006178987401992429,0.0025860993191599846,0.016696996986865997,9.688896654020932e-06,0.006073974300220254,0.0,-0.0015407484147823695,-0.0008701662829315119,-0.0022625834681093693,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_001002,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,56,56,0.0014408948831260205,0.006989575425645204,0.001881108502857387,0.031924184411764145,4.3706780762872016e-05,0.006759215732613069,0.0,-0.0007118979769608289,-0.0010967146455576372,0.0028583426028490067,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_001002,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,56,56,0.0023021013475954537,0.005838889375029664,0.0025532091967761517,0.0160171277821064,7.401405855529741e-06,0.005764164174483581,0.0,-0.0002226356834460266,-0.0007121423924607894,-0.00019770720973610878,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_001002,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,56,56,0.002237515151500702,0.005939693635030251,0.0028513858560472727,0.018735669553279877,7.485050969581331e-06,0.005878693195567888,0.0,-0.0006801203550609797,-0.000386039277405611,-0.0017026029527187347,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_001006,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,71,71,0.0014408948831260205,0.007130307519257488,0.0016222837148234248,0.034015219658613205,5.259023771211886e-05,0.006856764819739118,0.0,0.00020553400502824505,-0.00017380403328893894,-0.0015425626188516617,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_001006,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,71,71,0.0023021013475954537,0.004844860259023771,0.0020439941436052322,0.015168656595051289,4.269950684597695e-06,0.004764523353826787,0.014084507042253521,-0.0004505632721770896,-0.0001525882657410372,-0.0020233220420777798,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_001006,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,71,71,0.002237515151500702,0.00563553017629704,0.0023395249154418707,0.017170805484056473,6.091732299462259e-06,0.005593902324991566,0.0,-0.0009031585164088361,-0.0007424061574662728,-0.002396523952484131,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_001026,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,61,61,0.0014408948831260205,0.006921008920113816,0.002024930203333497,0.03584286943078041,2.7691914537402117e-05,0.006588718780161193,0.0,-0.0019082715697901712,-0.0020226105698384345,0.002643565647304058,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,no_think,gsm8k_test_001026,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,61,61,0.0023021013475954537,0.005130240827279746,0.002330708084627986,0.016148172318935394,4.652198516194986e-06,0.0050437161194471026,0.0,-0.0008223485260697515,-0.0009565362415742129,-0.0018764352425932884,per_model_kept_independent_plus_common_union
